id,name,gender,year,place,url,image
1060,"Ensor, James",Male,1860,"Oostende, België",http://www.tate.org.uk/art/artists/james-ensor-1060,http://www.tate.org.uk/art/images/work/N/N04/N04846_7.jpg
2149,"Williams, Terrick",Male,1860,"Liverpool, United Kingdom",http://www.tate.org.uk/art/artists/terrick-williams-2149,http://www.tate.org.uk/art/images/work/N/N04/N04858_7.jpg
1961,"Solomon, Solomon J.",Male,1860,"London, United Kingdom",http://www.tate.org.uk/art/artists/solomon-j-solomon-1961,http://www.tate.org.uk/art/images/work/N/N04/N04916_7.jpg
1990,"Steer, Philip Wilson",Male,1860,"Birkenhead, United Kingdom",http://www.tate.org.uk/art/artists/philip-wilson-steer-1990,http://www.tate.org.uk/art/images/work/N/N06/N06008_7.jpg
1111,"Frampton, Sir George",Male,1860,"London, United Kingdom",http://www.tate.org.uk/art/artists/sir-george-frampton-1111,http://www.tate.org.uk/art/images/work/P/P11/P11081_7.jpg
2191,"O'Conor, Roderic",Male,1860,"Roscommon, Éire",http://www.tate.org.uk/art/artists/roderic-oconor-2191,http://www.tate.org.uk/art/images/work/T/T00/T00133_7.jpg
2119,"Walton, Edward Arthur",Male,1860,"Renfrew, United Kingdom",http://www.tate.org.uk/art/artists/edward-arthur-walton-2119,http://www.tate.org.uk/art/images/work/T/T03/T03447_7.jpg
1364,"John, Sir William Goscombe",Male,1860,"Cardiff, United Kingdom",http://www.tate.org.uk/art/artists/sir-william-goscombe-john-1364,https://i0.wp.com/chelseachenchen.files.wordpress.com/2018/04/tate-logo1.png?ssl=1&w=450
331,"La Thangue, Henry Herbert",Male,1859,"London, United Kingdom",http://www.tate.org.uk/art/artists/henry-herbert-la-thangue-331,http://www.tate.org.uk/art/images/work/N/N01/N01605_7.jpg
354,"Logsdail, William",Male,1859,"Lincoln, United Kingdom",http://www.tate.org.uk/art/artists/william-logsdail-354,http://www.tate.org.uk/art/images/work/N/N01/N01621_7.jpg
1097,"Fisher, Melton",Male,1859,"London, United Kingdom",http://www.tate.org.uk/art/artists/melton-fisher-1097,http://www.tate.org.uk/art/images/work/N/N01/N01678_7.jpg
408,"Osborne, Walter Frederick",Male,1859,"Dublin, Éire",http://www.tate.org.uk/art/artists/walter-frederick-osborne-408,http://www.tate.org.uk/art/images/work/N/N01/N01712_7.jpg
360,"Maccoll, Dugald Sutherland",Male,1859,"Glasgow, United Kingdom",http://www.tate.org.uk/art/artists/dugald-sutherland-maccoll-360,http://www.tate.org.uk/art/images/work/N/N03/N03413_7.jpg
532,"Stott, Edward",Male,1859,Rochdale,http://www.tate.org.uk/art/artists/edward-stott-532,http://www.tate.org.uk/art/images/work/N/N03/N03670_7.jpg
1265,"Helleu, Paul",Male,1859,"Vannes, France",http://www.tate.org.uk/art/artists/paul-helleu-1265,http://www.tate.org.uk/art/images/work/N/N03/N03729_7.jpg
1926,"Seurat, Georges",Male,1859,"Paris, France",http://www.tate.org.uk/art/artists/georges-seurat-1926,http://www.tate.org.uk/art/images/work/N/N06/N06067_7.jpg
228,"Guthrie, Sir James",Male,1859,"Greenock, United Kingdom",http://www.tate.org.uk/art/artists/sir-james-guthrie-228,http://www.tate.org.uk/art/images/work/T/T03/T03446_7.jpg
189,"Forbes, Elizabeth",Female,1859,"Ottawa, Canada",http://www.tate.org.uk/art/artists/elizabeth-forbes-189,http://www.tate.org.uk/art/images/work/T/T04/T04171_7.jpg
534,"Strang, William",Male,1859,"Dunbarton, United Kingdom",http://www.tate.org.uk/art/artists/william-strang-534,http://www.tate.org.uk/art/images/work/T/T07/T07518_7.jpg
1992,"Steinlen, Théophile-Alexandre",Male,1859,"Lausanne, Schweiz",http://www.tate.org.uk/art/artists/theophile-alexandre-steinlen-1992,https://i0.wp.com/chelseachenchen.files.wordpress.com/2018/04/tate-logo1.png?ssl=1&w=450
229,"Hacker, Arthur",Male,1858,"London, United Kingdom",http://www.tate.org.uk/art/artists/arthur-hacker-229,http://www.tate.org.uk/art/images/work/N/N01/N01576_7.jpg
555,"Tuke, Henry Scott",Male,1858,"York, United Kingdom",http://www.tate.org.uk/art/artists/henry-scott-tuke-555,http://www.tate.org.uk/art/images/work/N/N01/N01613_7.jpg
72,"Butler, Mildred Anne",Female,1858,"Thomastown, Éire",http://www.tate.org.uk/art/artists/mildred-anne-butler-72,http://www.tate.org.uk/art/images/work/N/N01/N01708_7.jpg
943,"Corinth, Lovis",Male,1858,"Gvardeysk, Rossiya",http://www.tate.org.uk/art/artists/lovis-corinth-943,http://www.tate.org.uk/art/images/work/N/N04/N04831_7.jpg
307,"Kerr, Charles Henry Malcolm",Male,1858,,http://www.tate.org.uk/art/artists/charles-henry-malcolm-kerr-307,http://www.tate.org.uk/art/images/work/N/N04/N04848_7.jpg
353,"Llewellyn, Sir William",Male,1858,"Cirencester, United Kingdom",http://www.tate.org.uk/art/artists/sir-william-llewellyn-353,http://www.tate.org.uk/art/images/work/N/N04/N04960_7.jpg
1868,"Rosso, Medardo",Male,1858,"Torino, Italia",http://www.tate.org.uk/art/artists/medardo-rosso-1868,http://www.tate.org.uk/art/images/work/T/T04/T04846_7.jpg
509,"Smith, Sidney Robert James",Male,1857,,http://www.tate.org.uk/art/artists/sidney-robert-james-smith-509,http://www.tate.org.uk/art/images/work/A/A00/A00864_7.jpg
190,"Forbes, Stanhope Alexander",Male,1857,"Dublin, Éire",http://www.tate.org.uk/art/artists/stanhope-alexander-forbes-190,http://www.tate.org.uk/art/images/work/N/N01/N01544_7.jpg
51,"Bramley, Frank",Male,1857,"Lincolnshire, United Kingdom",http://www.tate.org.uk/art/artists/frank-bramley-51,http://www.tate.org.uk/art/images/work/N/N01/N01627_7.jpg
402,"Noble, Robert",Male,1857,"Edinburgh, United Kingdom",http://www.tate.org.uk/art/artists/robert-noble-402,http://www.tate.org.uk/art/images/work/N/N03/N03313_7.jpg
340,"Lee, Thomas Stirling",Male,1857,"London, United Kingdom",http://www.tate.org.uk/art/artists/thomas-stirling-lee-340,http://www.tate.org.uk/art/images/work/N/N04/N04430_7.jpg
348,"Lethaby, William Richard",Male,1857,"Barnstaple, United Kingdom",http://www.tate.org.uk/art/artists/william-richard-lethaby-348,http://www.tate.org.uk/art/images/work/N/N04/N04644_7.jpg
523,"Starr, Sydney",Male,1857,"Kingston-Upon-Hull, United Kingdom",http://www.tate.org.uk/art/artists/sydney-starr-523,http://www.tate.org.uk/art/images/work/N/N04/N04766_7.jpg
492,"Short, Sir Frank",Male,1857,"Stourbridge, United Kingdom",http://www.tate.org.uk/art/artists/sir-frank-short-492,http://www.tate.org.uk/art/images/work/T/T05/T05044_7.jpg
533,"Stott of Oldham, William",Male,1857,"Oldham, United Kingdom",http://www.tate.org.uk/art/artists/william-stott-of-oldham-533,http://www.tate.org.uk/art/images/work/T/T14/T14872_7.jpg
187,"Florence, Mary Sargant",Male,1857,"London, United Kingdom",http://www.tate.org.uk/art/artists/mary-sargant-florence-187,https://i0.wp.com/chelseachenchen.files.wordpress.com/2018/04/tate-logo1.png?ssl=1&w=450
401,"Nisbet, Robert Buchan",Male,1857,"Edinburgh, United Kingdom",http://www.tate.org.uk/art/artists/robert-buchan-nisbet-401,https://i0.wp.com/chelseachenchen.files.wordpress.com/2018/04/tate-logo1.png?ssl=1&w=450
306,"Kennington, Thomas Benjamin",Male,1856,"Grimsby, United Kingdom",http://www.tate.org.uk/art/artists/thomas-benjamin-kennington-306,http://www.tate.org.uk/art/images/work/N/N01/N01560_7.jpg
475,"Sargent, John Singer",Male,1856,"Firenze, Italia",http://www.tate.org.uk/art/artists/john-singer-sargent-475,http://www.tate.org.uk/art/images/work/N/N01/N01615_7.jpg
429,"Pomeroy, Frederick William",Male,1856,"London, United Kingdom",http://www.tate.org.uk/art/artists/frederick-william-pomeroy-429,http://www.tate.org.uk/art/images/work/N/N01/N01762_7.jpg
67,"Brown, Kellock",Male,1856,"Glasgow, United Kingdom",http://www.tate.org.uk/art/artists/kellock-brown-67,http://www.tate.org.uk/art/images/work/N/N03/N03960_7.jpg
355,"Lorimer, John Henry",Male,1856,"Edinburgh, United Kingdom",http://www.tate.org.uk/art/artists/john-henry-lorimer-355,http://www.tate.org.uk/art/images/work/N/N04/N04540_7.jpg
332,"Lavery, Sir John",Male,1856,"Belfast, United Kingdom",http://www.tate.org.uk/art/artists/sir-john-lavery-332,http://www.tate.org.uk/art/images/work/N/N04/N04544_7.jpg
611,"Woodville, Richard Caton",Male,1856,"London, United Kingdom",http://www.tate.org.uk/art/artists/richard-caton-woodville-611,http://www.tate.org.uk/art/images/work/N/N05/N05203_7.jpg
445,"Rich, Alfred William",Male,1856,"England, United Kingdom",http://www.tate.org.uk/art/artists/alfred-william-rich-445,http://www.tate.org.uk/art/images/work/T/T08/T08216_7.jpg
161,"Dressler, Conrad",Male,1856,"London, United Kingdom",http://www.tate.org.uk/art/artists/conrad-dressler-161,https://i0.wp.com/chelseachenchen.files.wordpress.com/2018/04/tate-logo1.png?ssl=1&w=450
163,"Drury, Alfred",Male,1856,"London, United Kingdom",http://www.tate.org.uk/art/artists/alfred-drury-163,https://i0.wp.com/chelseachenchen.files.wordpress.com/2018/04/tate-logo1.png?ssl=1&w=450
467,"Duchess of Rutland, Violet Manners",Female,1856,"Wigan, United Kingdom",http://www.tate.org.uk/art/artists/violet-duchess-of-rutland-467,https://i0.wp.com/chelseachenchen.files.wordpress.com/2018/04/tate-logo1.png?ssl=1&w=450
520,"Stanley, Lady Dorothy",Female,1855,"London, United Kingdom",http://www.tate.org.uk/art/artists/lady-dorothy-stanley-520,http://www.tate.org.uk/art/images/work/N/N01/N01567_7.jpg
309,"King, John Henry Yeend",Male,1855,"London, United Kingdom",http://www.tate.org.uk/art/artists/john-henry-yeend-king-309,http://www.tate.org.uk/art/images/work/N/N01/N01673_7.jpg
241,"Hatherell, William",Male,1855,"London, United Kingdom",http://www.tate.org.uk/art/artists/william-hatherell-241,http://www.tate.org.uk/art/images/work/N/N02/N02937_7.jpg
75,"Cain, Neville",Male,1855,"Louisville, United States",http://www.tate.org.uk/art/artists/neville-cain-75,http://www.tate.org.uk/art/images/work/N/N03/N03993_7.jpg
375,"Melville, Arthur",Male,1855,"Angus, United Kingdom",http://www.tate.org.uk/art/artists/arthur-melville-375,http://www.tate.org.uk/art/images/work/N/N04/N04043_7.jpg
362,"Macgregor, William York",Male,1855,"Argyll and Bute, United Kingdom",http://www.tate.org.uk/art/artists/william-york-macgregor-362,http://www.tate.org.uk/art/images/work/N/N04/N04201_7.jpg
376,"Menpes, Mortimer",Male,1855,"Port Adelaide, Australia",http://www.tate.org.uk/art/artists/mortimer-menpes-376,http://www.tate.org.uk/art/images/work/T/T01/T01229_7.jpg
528,"Stokes, Marianne",Female,1855,"Graz, Österreich",http://www.tate.org.uk/art/artists/marianne-stokes-528,http://www.tate.org.uk/art/images/work/T/T02/T02108_7.jpg
83,"Carline, George",Male,1855,"Lincoln, United Kingdom",http://www.tate.org.uk/art/artists/george-carline-83,http://www.tate.org.uk/art/images/work/T/T02/T02263_7.jpg
577,"Wallis, Alfred",Male,1855,"Devonport, United Kingdom",http://www.tate.org.uk/art/artists/alfred-wallis-577,http://www.tate.org.uk/art/images/work/T/T06/T06871_7.jpg
469,"Sadler, Walter Dendy",Male,1854,"Dorking, United Kingdom",http://www.tate.org.uk/art/artists/walter-dendy-sadler-469,http://www.tate.org.uk/art/images/work/N/N01/N01555_7.jpg
217,"Gotch, Thomas Cooper",Male,1854,"Kettering, United Kingdom",http://www.tate.org.uk/art/artists/thomas-cooper-gotch-217,http://www.tate.org.uk/art/images/work/N/N01/N01590_7.jpg
527,"Stokes, Adrian",Male,1854,"England, United Kingdom",http://www.tate.org.uk/art/artists/adrian-stokes-527,http://www.tate.org.uk/art/images/work/N/N01/N01927_7.jpg
546,"Thomas, James Havard",Male,1854,"Bristol, United Kingdom",http://www.tate.org.uk/art/artists/james-havard-thomas-546,http://www.tate.org.uk/art/images/work/N/N02/N02763_7.jpg
390,"Muhrman, Henry",Male,1854,"Cincinnati, United States",http://www.tate.org.uk/art/artists/henry-muhrman-390,http://www.tate.org.uk/art/images/work/N/N02/N02996_7.jpg
1388,"Kaufmann, Isidor",Male,1854,"Arad, România",http://www.tate.org.uk/art/artists/isidor-kaufmann-1388,http://www.tate.org.uk/art/images/work/N/N04/N04464_7.jpg
1181,"Goeneutte, Norbert",Male,1854,"Paris, France",http://www.tate.org.uk/art/artists/norbert-goeneutte-1181,http://www.tate.org.uk/art/images/work/N/N04/N04538_7.jpg
208,"Gilbert, Sir Alfred",Male,1854,"London, United Kingdom",http://www.tate.org.uk/art/artists/sir-alfred-gilbert-208,http://www.tate.org.uk/art/images/work/N/N04/N04827_7.jpg
617,"Wyllie, Charles William",Male,1853,"London, United Kingdom",http://www.tate.org.uk/art/artists/charles-william-wyllie-617,http://www.tate.org.uk/art/images/work/N/N01/N01594_7.jpg
149,"Dicksee, Sir Frank",Male,1853,"London, United Kingdom",http://www.tate.org.uk/art/artists/sir-frank-dicksee-149,http://www.tate.org.uk/art/images/work/N/N01/N01839_7.jpg
1182,"Gogh, Vincent van",Male,1853,"Zundert, Nederland",http://www.tate.org.uk/art/artists/vincent-van-gogh-1182,http://www.tate.org.uk/art/images/work/N/N04/N04713_7.jpg
522,"Stark, Robert",Male,1853,"Torquay, United Kingdom",http://www.tate.org.uk/art/artists/robert-stark-522,https://i0.wp.com/chelseachenchen.files.wordpress.com/2018/04/tate-logo1.png?ssl=1&w=450
96,"Clausen, Sir George",Male,1852,"London, United Kingdom",http://www.tate.org.uk/art/artists/sir-george-clausen-96,http://www.tate.org.uk/art/images/work/N/N01/N01612_7.jpg
191,"Ford, Edward Onslow",Male,1852,"London, United Kingdom",http://www.tate.org.uk/art/artists/edward-onslow-ford-191,http://www.tate.org.uk/art/images/work/N/N01/N01753_7.jpg
1564,"Mancini, Antonio",Male,1852,"Roma, Italia",http://www.tate.org.uk/art/artists/antonio-mancini-1564,http://www.tate.org.uk/art/images/work/N/N03/N03687_7.jpg
0,"Abbey, Edwin Austin",Male,1852,"Philadelphia, United States",http://www.tate.org.uk/art/artists/edwin-austin-abbey-0,http://www.tate.org.uk/art/images/work/N/N03/N03992_7.jpg
1103,"Forain, Jean-Louis",Male,1852,"Reims, France",http://www.tate.org.uk/art/artists/jean-louis-forain-1103,http://www.tate.org.uk/art/images/work/N/N05/N05294_7.jpg
618,"Wyllie, William Lionel",Male,1851,"London, United Kingdom",http://www.tate.org.uk/art/artists/william-lionel-wyllie-618,http://www.tate.org.uk/art/images/work/N/N01/N01580_7.jpg
442,"Reid, John Robertson",Male,1851,"Edinburgh, United Kingdom",http://www.tate.org.uk/art/artists/john-robertson-reid-442,http://www.tate.org.uk/art/images/work/N/N01/N01600_7.jpg
91,"Charles, James",Male,1851,"Warrington, United Kingdom",http://www.tate.org.uk/art/artists/james-charles-91,http://www.tate.org.uk/art/images/work/N/N02/N02119_7.jpg
129,"Dadd, Frank",Male,1851,"London, United Kingdom",http://www.tate.org.uk/art/artists/frank-dadd-129,http://www.tate.org.uk/art/images/work/N/N02/N02264_7.jpg
66,"Brown, Frederick",Male,1851,"Chelmsford, United Kingdom",http://www.tate.org.uk/art/artists/frederick-brown-66,http://www.tate.org.uk/art/images/work/N/N05/N05104_7.jpg
1909,"Schuffenecker, Emile",Male,1851,"Haute-Garonne, France",http://www.tate.org.uk/art/artists/emile-schuffenecker-1909,http://www.tate.org.uk/art/images/work/T/T03/T03639_7.jpg
773,"Bock, Théophile de",Male,1851,"s Gravenhage, Nederland",http://www.tate.org.uk/art/artists/theophile-de-bock-773,https://i0.wp.com/chelseachenchen.files.wordpress.com/2018/04/tate-logo1.png?ssl=1&w=450
219,"Gow, Mary",Female,1851,"London, United Kingdom",http://www.tate.org.uk/art/artists/mary-gow-219,https://i0.wp.com/chelseachenchen.files.wordpress.com/2018/04/tate-logo1.png?ssl=1&w=450
576,"Waller, Samuel",Male,1850,"Gloucester, United Kingdom",http://www.tate.org.uk/art/artists/samuel-waller-576,http://www.tate.org.uk/art/images/work/N/N01/N01552_7.jpg
584,"Waterlow, Sir Ernest Albert",Male,1850,"London, United Kingdom",http://www.tate.org.uk/art/artists/sir-ernest-albert-waterlow-584,http://www.tate.org.uk/art/images/work/N/N01/N01596_7.jpg
101,"Collier, The Hon. John",Male,1850,"London, United Kingdom",http://www.tate.org.uk/art/artists/the-hon-john-collier-101,http://www.tate.org.uk/art/images/work/N/N01/N01616_7.jpg
223,"Gregory, Edward John",Male,1850,"Southampton, United Kingdom",http://www.tate.org.uk/art/artists/edward-john-gregory-223,http://www.tate.org.uk/art/images/work/N/N01/N01704_7.jpg
452,"Rivers, Leopold",Male,1850,"London, United Kingdom",http://www.tate.org.uk/art/artists/leopold-rivers-452,http://www.tate.org.uk/art/images/work/N/N01/N01710_7.jpg
26,"Bates, Harry",Male,1850,"Stevenage, United Kingdom",http://www.tate.org.uk/art/artists/harry-bates-26,http://www.tate.org.uk/art/images/work/N/N01/N01750_7.jpg
551,"Thornycroft, Sir Hamo",Male,1850,"London, United Kingdom",http://www.tate.org.uk/art/artists/sir-hamo-thornycroft-551,http://www.tate.org.uk/art/images/work/N/N01/N01751_7.jpg
114,"Corbet, Matthew Ridley",Male,1850,"Lincolnshire, United Kingdom",http://www.tate.org.uk/art/artists/matthew-ridley-corbet-114,http://www.tate.org.uk/art/images/work/N/N01/N01899_7.jpg
344,"Lemon, Arthur",Male,1850,Isle of Man,http://www.tate.org.uk/art/artists/arthur-lemon-344,http://www.tate.org.uk/art/images/work/T/T07/T07562_7.jpg
583,"Waterhouse, John William",Male,1849,"Roma, Italia",http://www.tate.org.uk/art/artists/john-william-waterhouse-583,http://www.tate.org.uk/art/images/work/N/N01/N01543_7.jpg
356,"Lucas, John Seymour",Male,1849,,http://www.tate.org.uk/art/artists/john-seymour-lucas-356,http://www.tate.org.uk/art/images/work/N/N01/N01620_7.jpg
536,"Strudwick, John Melhuish",Male,1849,"Clapham, United Kingdom",http://www.tate.org.uk/art/artists/john-melhuish-strudwick-536,http://www.tate.org.uk/art/images/work/N/N01/N01625_7.jpg
395,"Murray, Sir David",Male,1849,"Glasgow, United Kingdom",http://www.tate.org.uk/art/artists/sir-david-murray-395,http://www.tate.org.uk/art/images/work/N/N01/N01926_7.jpg
571,"Von Herkomer, Sir Hubert",Male,1849,"Waal, Deutschland",http://www.tate.org.uk/art/artists/sir-hubert-von-herkomer-571,http://www.tate.org.uk/art/images/work/N/N03/N03517_7.jpg
132,"Dalziel, Edward Gurden",Male,1849,"London, United Kingdom",http://www.tate.org.uk/art/artists/edward-gurden-dalziel-132,http://www.tate.org.uk/art/images/work/N/N04/N04130_7.jpg
867,"Carrière, Eugène",Male,1849,"Seine-Maritime, Département de la, France",http://www.tate.org.uk/art/artists/eugene-carriere-867,http://www.tate.org.uk/art/images/work/N/N04/N04261_7.jpg
165,"East, Sir Alfred",Male,1849,"Kettering, United Kingdom",http://www.tate.org.uk/art/artists/sir-alfred-east-165,http://www.tate.org.uk/art/images/work/N/N04/N04917_7.jpg
394,"Murray, Charles Fairfax",Male,1849,,http://www.tate.org.uk/art/artists/charles-fairfax-murray-394,http://www.tate.org.uk/art/images/work/N/N05/N05001_7.jpg
158,"Downard, Ebenezer Newman",Male,1849,"Brighton, United Kingdom",http://www.tate.org.uk/art/artists/ebenezer-newman-downard-158,http://www.tate.org.uk/art/images/work/T/T01/T01139_7.jpg
380,"Millner, William Edwards",Male,1849,,http://www.tate.org.uk/art/artists/william-edwards-millner-380,http://www.tate.org.uk/art/images/work/T/T01/T01140_7.jpg
335,"Lawson, Cecil",Male,1849,"Wellington, United Kingdom",http://www.tate.org.uk/art/artists/cecil-gordon-lawson-335,http://www.tate.org.uk/art/images/work/T/T13/T13443_7.jpg
741,"Béraud, Jean",Male,1849,"Sankt-Peterburg, Rossiya",http://www.tate.org.uk/art/artists/jean-beraud-741,https://i0.wp.com/chelseachenchen.files.wordpress.com/2018/04/tate-logo1.png?ssl=1&w=450
218,"Gow, Andrew Carrick",Male,1848,"London, United Kingdom",http://www.tate.org.uk/art/artists/andrew-carrick-gow-218,http://www.tate.org.uk/art/images/work/N/N01/N01530_7.jpg
156,"Douglas, Edwin",Male,1848,"Edinburgh, United Kingdom",http://www.tate.org.uk/art/artists/edwin-douglas-156,http://www.tate.org.uk/art/images/work/N/N01/N01558_7.jpg
358,"Macbeth, Robert Walker",Male,1848,"Glasgow, United Kingdom",http://www.tate.org.uk/art/artists/robert-walker-macbeth-358,http://www.tate.org.uk/art/images/work/N/N01/N01597_7.jpg
326,"Lanteri, Edouard",Male,1848,"Auxerre, France",http://www.tate.org.uk/art/artists/edouard-lanteri-326,http://www.tate.org.uk/art/images/work/N/N01/N01905_7.jpg
1891,"Saint-Gaudens, Augustus",Male,1848,"Dublin, Éire",http://www.tate.org.uk/art/artists/augustus-saint-gaudens-1891,http://www.tate.org.uk/art/images/work/N/N03/N03431_7.jpg
1144,"Gauguin, Paul",Male,1848,"Paris, France",http://www.tate.org.uk/art/artists/paul-gauguin-1144,http://www.tate.org.uk/art/images/work/N/N03/N03470_7.jpg
409,"Ouless, Walter William",Male,1848,Saint Hélier,http://www.tate.org.uk/art/artists/walter-william-ouless-409,http://www.tate.org.uk/art/images/work/N/N04/N04734_7.jpg
539,"Swan, John Macallan",Male,1847,"Brentford, United Kingdom",http://www.tate.org.uk/art/artists/john-macallan-swan-539,http://www.tate.org.uk/art/images/work/N/N01/N01569_7.jpg
413,"Parsons, Alfred",Male,1847,Beckington,http://www.tate.org.uk/art/artists/alfred-parsons-413,http://www.tate.org.uk/art/images/work/N/N01/N01589_7.jpg
178,"Farquharson, Joseph",Male,1847,"Edinburgh, United Kingdom",http://www.tate.org.uk/art/artists/joseph-farquharson-178,http://www.tate.org.uk/art/images/work/N/N01/N01626_7.jpg
62,"Brock, Sir Thomas",Male,1847,"Worcester, United Kingdom",http://www.tate.org.uk/art/artists/sir-thomas-brock-62,http://www.tate.org.uk/art/images/work/N/N01/N01784_7.jpg
418,"Peppercorn, Arthur Douglas",Male,1847,"London, United Kingdom",http://www.tate.org.uk/art/artists/arthur-douglas-peppercorn-418,http://www.tate.org.uk/art/images/work/N/N03/N03035_7.jpg
526,"Stevenson, Robert Alan Mowbray",Male,1847,"Edinburgh, United Kingdom",http://www.tate.org.uk/art/artists/robert-alan-mowbray-stevenson-526,http://www.tate.org.uk/art/images/work/N/N04/N04204_7.jpg
462,"Roussel, Théodore",Male,1847,"Lorient, France",http://www.tate.org.uk/art/artists/theodore-roussel-462,http://www.tate.org.uk/art/images/work/N/N04/N04361_7.jpg
1509,"Liebermann, Max",Male,1847,"Berlin, Deutschland",http://www.tate.org.uk/art/artists/max-liebermann-1509,http://www.tate.org.uk/art/images/work/N/N04/N04779_7.jpg
203,"Garstin, Norman",Male,1847,"Clare, Éire",http://www.tate.org.uk/art/artists/norman-garstin-203,http://www.tate.org.uk/art/images/work/T/T03/T03164_7.jpg
2511,"Laing, J.S.",Male,1847,,http://www.tate.org.uk/art/artists/js-laing-2511,https://i0.wp.com/chelseachenchen.files.wordpress.com/2018/04/tate-logo1.png?ssl=1&w=450
610,"Woods, Henry",Male,1846,"Warrington, United Kingdom",http://www.tate.org.uk/art/artists/henry-woods-610,http://www.tate.org.uk/art/images/work/N/N01/N01531_7.jpg
1634,"Millet, Francis Davis",Male,1846,"Mattapoisett, United States",http://www.tate.org.uk/art/artists/francis-davis-millet-1634,http://www.tate.org.uk/art/images/work/N/N01/N01611_7.jpg
222,"Greaves, Walter",Male,1846,"London, United Kingdom",http://www.tate.org.uk/art/artists/walter-greaves-222,http://www.tate.org.uk/art/images/work/N/N03/N03643_7.jpg
76,"Caldecott, Randolph",Male,1846,"Chester, United Kingdom",http://www.tate.org.uk/art/artists/randolph-caldecott-76,http://www.tate.org.uk/art/images/work/N/N04/N04326_7.jpg
317,"Laidlay, William James",Male,1846,,http://www.tate.org.uk/art/artists/william-james-laidlay-317,http://www.tate.org.uk/art/images/work/T/T01/T01891_7.jpg
71,"Butler, Elizabeth",Female,1846,"Lausanne, Schweiz",http://www.tate.org.uk/art/artists/elizabeth-butler-lady-butler-71,https://i0.wp.com/chelseachenchen.files.wordpress.com/2018/04/tate-logo1.png?ssl=1&w=450
267,"Holl, Frank",Male,1845,"London, United Kingdom",http://www.tate.org.uk/art/artists/frank-holl-267,http://www.tate.org.uk/art/images/work/N/N01/N01536_7.jpg
414,"Parton, Ernest",Male,1845,,http://www.tate.org.uk/art/artists/ernest-parton-414,http://www.tate.org.uk/art/images/work/N/N01/N01628_7.jpg
364,"McLachlan, Thomas Hope",Male,1845,,http://www.tate.org.uk/art/artists/thomas-hope-mclachlan-364,http://www.tate.org.uk/art/images/work/N/N01/N01656_7.jpg
215,"Goodwin, Albert",Male,1845,"England, United Kingdom",http://www.tate.org.uk/art/artists/albert-goodwin-215,http://www.tate.org.uk/art/images/work/N/N01/N01900_7.jpg
80,"Calthrop, Claude",Male,1845,,http://www.tate.org.uk/art/artists/claude-calthrop-80,http://www.tate.org.uk/art/images/work/N/N01/N01921_7.jpg
431,"Potter, Frank Huddlestone",Male,1845,"London, United Kingdom",http://www.tate.org.uk/art/artists/frank-huddlestone-potter-431,http://www.tate.org.uk/art/images/work/N/N02/N02108_7.jpg
121,"Crane, Walter",Male,1845,"Liverpool, United Kingdom",http://www.tate.org.uk/art/artists/walter-crane-121,http://www.tate.org.uk/art/images/work/N/N02/N02920_7.jpg
197,"Fulleylove, John",Male,1845,"Leicester, United Kingdom",http://www.tate.org.uk/art/artists/john-fulleylove-197,http://www.tate.org.uk/art/images/work/N/N03/N03568_7.jpg
574,"Wainwright, John",Male,1845,,http://www.tate.org.uk/art/artists/john-wainwright-574,http://www.tate.org.uk/art/images/work/T/T03/T03378_7.jpg
378,"Merritt, Anna Lea",Female,1844,"Philadelphia, United States",http://www.tate.org.uk/art/artists/anna-lea-merritt-378,http://www.tate.org.uk/art/images/work/N/N01/N01578_7.jpg
540,"Swynnerton, Annie Louisa",Female,1844,"Manchester, United Kingdom",http://www.tate.org.uk/art/artists/annie-louisa-swynnerton-540,http://www.tate.org.uk/art/images/work/N/N04/N04545_7.jpg
875,"Cazin, Marie",Female,1844,"Paimbœeuf, France",http://www.tate.org.uk/art/artists/marie-cazin-875,http://www.tate.org.uk/art/images/work/N/N05/N05571_7.jpg
893,"Charnay, Armand",Male,1844,Charlieu,http://www.tate.org.uk/art/artists/armand-charnay-893,https://i0.wp.com/chelseachenchen.files.wordpress.com/2018/04/tate-logo1.png?ssl=1&w=450
1829,"Repin, Ilya",Male,1844,"Chuguyev, Ukrayina",http://www.tate.org.uk/art/artists/ilya-repin-1829,https://i0.wp.com/chelseachenchen.files.wordpress.com/2018/04/tate-logo1.png?ssl=1&w=450
1877,"Rousseau, Henri",Male,1844,"Laval, France",http://www.tate.org.uk/art/artists/henri-rousseau-le-douanier-1877,https://i0.wp.com/chelseachenchen.files.wordpress.com/2018/04/tate-logo1.png?ssl=1&w=450
183,"Fildes, Sir Luke",Male,1843,"Liverpool, United Kingdom",http://www.tate.org.uk/art/artists/sir-luke-fildes-183,http://www.tate.org.uk/art/images/work/N/N01/N01522_7.jpg
501,"Small, William",Male,1843,"Edinburgh, United Kingdom",http://www.tate.org.uk/art/artists/william-small-501,http://www.tate.org.uk/art/images/work/N/N01/N01595_7.jpg
84,"9th earl of Carlisle, George Howard",Male,1843,"London, United Kingdom",http://www.tate.org.uk/art/artists/george-howard-ninth-earl-of-carlisle-84,http://www.tate.org.uk/art/images/work/N/N05/N05460_7.jpg
